Train_Acc,Test_Acc,Train_Loss,Test_Loss,model
-0.1183740512255041,-0.17348675787598364,0.9318292,"tensor(1.0670, grad_fn=<DivBackward0>)",
-0.12603331860985295,-0.1822226852182652,0.9295317,"tensor(1.0661, grad_fn=<DivBackward0>)",
-0.10478368194482575,-0.1588755108171975,0.92971975,"tensor(1.0691, grad_fn=<DivBackward0>)",
-0.10845939128648578,-0.16865408289827247,0.9303093,"tensor(1.0698, grad_fn=<DivBackward0>)",
-0.12455137595033944,-0.1830165062867167,0.9288091,"tensor(1.0676, grad_fn=<DivBackward0>)",
-0.11481654848115035,-0.16898448810981526,0.9290873,"tensor(1.0674, grad_fn=<DivBackward0>)",
-0.11057987028176067,-0.1708516602266256,0.9290152,"tensor(1.0693, grad_fn=<DivBackward0>)",
-0.11429910457275928,-0.177062271289504,0.92821693,"tensor(1.0691, grad_fn=<DivBackward0>)",
-0.11244128706980502,-0.16854956899250284,0.9283934,"tensor(1.0679, grad_fn=<DivBackward0>)",
-0.11209263226354547,-0.1719209863460061,0.9279455,"tensor(1.0694, grad_fn=<DivBackward0>)",
-0.11126710150603576,-0.1779166231950958,0.9274944,"tensor(1.0707, grad_fn=<DivBackward0>)",
-0.11542383099765498,-0.17592265987530165,0.92780644,"tensor(1.0696, grad_fn=<DivBackward0>)",
-0.11630321999139864,-0.17703402581021072,0.9270348,"tensor(1.0698, grad_fn=<DivBackward0>)",
-0.10851933649097463,-0.1761604144469587,0.9269,"tensor(1.0711, grad_fn=<DivBackward0>)",
-0.11055805015377333,-0.17379122533132235,0.9270857,"tensor(1.0708, grad_fn=<DivBackward0>)",
-0.11661468489730344,-0.17792599706929577,0.9264289,"tensor(1.0701, grad_fn=<DivBackward0>)",
-0.1144356137644921,-0.1807384059439495,0.9262418,"tensor(1.0714, grad_fn=<DivBackward0>)",
-0.11036866361674762,-0.1752572414267946,0.92633754,"tensor(1.0724, grad_fn=<DivBackward0>)",
-0.11423169669877284,-0.1782439125549649,0.92591596,"tensor(1.0708, grad_fn=<DivBackward0>)",
-0.11779364984434305,-0.18496760319602315,0.92559034,"tensor(1.0719, grad_fn=<DivBackward0>)",
-0.10651719074522632,-0.17386211247659414,0.92548525,"tensor(1.0738, grad_fn=<DivBackward0>)",
-0.11588747501789973,-0.18317205847871762,0.92524636,"tensor(1.0720, grad_fn=<DivBackward0>)",
-0.11984288559336143,-0.18882512434791437,0.9248953,"tensor(1.0727, grad_fn=<DivBackward0>)",
-0.10626797135150944,-0.17575818444414207,0.9247647,"tensor(1.0746, grad_fn=<DivBackward0>)",
-0.12049270750605529,-0.190232929220747,0.92471683,"tensor(1.0730, grad_fn=<DivBackward0>)",
-0.11450124901627053,-0.18326970409042162,0.9244229,"tensor(1.0736, grad_fn=<DivBackward0>)",
-0.1128483395479127,-0.18209632370182094,0.9241031,"tensor(1.0753, grad_fn=<DivBackward0>)",
-0.1193036034201669,-0.18894550690309433,0.92390513,"tensor(1.0741, grad_fn=<DivBackward0>)",
-0.11500329970634002,-0.18217025924368377,0.92374617,"tensor(1.0752, grad_fn=<DivBackward0>)",
-0.11393956875637694,-0.1841943228334701,0.92362934,"tensor(1.0750, grad_fn=<DivBackward0>)",
-0.1183454460079059,-0.18841021602097516,0.92336476,"tensor(1.0759, grad_fn=<DivBackward0>)",
-0.11320272940737519,-0.1822062673621164,0.923181,"tensor(1.0755, grad_fn=<DivBackward0>)",
-0.12370375662074926,-0.19427455271079194,0.9231585,"tensor(1.0762, grad_fn=<DivBackward0>)",
-0.10969419763640821,-0.17793086503058303,0.92307025,"tensor(1.0768, grad_fn=<DivBackward0>)",
-0.12252652543343427,-0.1922406019404146,0.9229375,"tensor(1.0771, grad_fn=<DivBackward0>)",
-0.11784285111425369,-0.18544626918817406,0.9226101,"tensor(1.0757, grad_fn=<DivBackward0>)",
-0.11745818006421369,-0.18788309665299152,0.9223224,"tensor(1.0779, grad_fn=<DivBackward0>)",
-0.11659883521161031,-0.1882643669074365,0.9219763,"tensor(1.0771, grad_fn=<DivBackward0>)",
-0.12074285242704191,-0.18963365098137894,0.92170435,"tensor(1.0775, grad_fn=<DivBackward0>)",
-0.11559316688037329,-0.1895529436937685,0.92150164,"tensor(1.0789, grad_fn=<DivBackward0>)",
-0.11876735572510275,-0.189163377376957,0.92126757,"tensor(1.0791, grad_fn=<DivBackward0>)",
-0.12078604680749684,-0.1931476685576783,0.921075,"tensor(1.0776, grad_fn=<DivBackward0>)",
-0.11423584015161266,-0.18751923047352026,0.92106295,"tensor(1.0811, grad_fn=<DivBackward0>)",
-0.1184029159864244,-0.1919208736790267,0.9210252,"tensor(1.0784, grad_fn=<DivBackward0>)",
-0.12455294542705232,-0.19808127979061385,0.92115945,"tensor(1.0800, grad_fn=<DivBackward0>)",
-0.11073943261835832,-0.1873551383760018,0.9207293,"tensor(1.0802, grad_fn=<DivBackward0>)",
-0.12513353638176608,-0.19841309711860447,0.92035097,"tensor(1.0780, grad_fn=<DivBackward0>)",
-0.11375266616821049,-0.18663008857836644,0.91996723,"tensor(1.0804, grad_fn=<DivBackward0>)",
-0.11637110139316677,-0.1958699075701593,0.9197537,"tensor(1.0816, grad_fn=<DivBackward0>)",
-0.12566756071143548,-0.1957417760566595,0.91985476,"tensor(1.0805, grad_fn=<DivBackward0>)",
-0.1183763352359051,-0.19847719028705238,0.92003816,"tensor(1.0814, grad_fn=<DivBackward0>)",
-0.11330051178326474,-0.18772554282205756,0.9198841,"tensor(1.0819, grad_fn=<DivBackward0>)",
-0.12631694470697782,-0.20216852467611476,0.91939145,"tensor(1.0783, grad_fn=<DivBackward0>)",
-0.11196100677769204,-0.19259407582374902,0.918941,"tensor(1.0822, grad_fn=<DivBackward0>)",
-0.11811346436665425,-0.1961481859141503,0.9185205,"tensor(1.0824, grad_fn=<DivBackward0>)",
-0.1240124941843438,-0.20266221099554585,0.91849136,"tensor(1.0802, grad_fn=<DivBackward0>)",
-0.11455624808089651,-0.1940760636753687,0.91882694,"tensor(1.0845, grad_fn=<DivBackward0>)",
-0.11828927155679171,-0.1971872365110889,0.9187735,"tensor(1.0805, grad_fn=<DivBackward0>)",
-0.12131965494594996,-0.2028642435772886,0.91858727,"tensor(1.0825, grad_fn=<DivBackward0>)",
-0.11046503021735268,-0.19085012301795212,0.91785944,"tensor(1.0836, grad_fn=<DivBackward0>)",
-0.1315018297351538,-0.21729306563956757,0.91801715,"tensor(1.0816, grad_fn=<DivBackward0>)",
-0.11596119358271316,-0.19266456122895706,0.9184329,"tensor(1.0834, grad_fn=<DivBackward0>)",
-0.11789520485707325,-0.21016787675393753,0.9184789,"tensor(1.0858, grad_fn=<DivBackward0>)",
-0.12269044029338942,-0.20341659416947916,0.9182173,"tensor(1.0814, grad_fn=<DivBackward0>)",
-0.12569875163596064,-0.21099265833462208,0.9178479,"tensor(1.0850, grad_fn=<DivBackward0>)",
-0.10668471120602324,-0.19723445724567032,0.9179076,"tensor(1.0857, grad_fn=<DivBackward0>)",
